PetID,AdoptionSpeed,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4,distilroberta_prob_0,distilroberta_prob_1,distilroberta_prob_2,distilroberta_prob_3,distilroberta_prob_4,resnet_prob_0,resnet_prob_1,resnet_prob_2,resnet_prob_3,resnet_prob_4,lgbm_fe_prob_0,lgbm_fe_prob_1,lgbm_fe_prob_2,lgbm_fe_prob_3,lgbm_fe_prob_4,lgbm_binary_prob_0,lgbm_binary_prob_1,lgbm_binary_prob_2,lgbm_binary_prob_3,lgbm_binary_prob_4
3105b0012,1.0,0.010607867,0.20968287,0.3287177,0.3384741,0.11251746,0.014683845,0.32273427,0.3640017,0.28906667,0.009513557,0.12991655,0.06716028,0.33242917,0.35134384,0.11915024,0.1102165813283553,0.1765130430279886,0.2393538827471328,0.2288356311594229,0.2450808617371002,0.4316220487560039,0.142094487810999,0.142094487810999,0.142094487810999,0.142094487810999
314e041cc,3.0,0.025330184,0.25625888,0.34872398,0.256602,0.11308504,0.012269319,0.17123169,0.49860948,0.29236767,0.025521828,0.08713906,0.1856127,0.3220266,0.28394908,0.121272616,0.1257803402248021,0.3840137322332342,0.2083788334672282,0.1646931616181432,0.1171339324565922,0.442283827083537,0.1394290432291157,0.1394290432291157,0.1394290432291157,0.1394290432291157
3181e5424,4.0,0.021482076,0.15583512,0.2147328,0.22811449,0.37983555,0.0028630162,0.026603231,0.34392166,0.5805883,0.046023786,0.028279733,0.027077105,0.08709576,0.23522761,0.62231976,0.0968747995649509,0.1098213307663744,0.1596620573952872,0.1666353295450152,0.4670064827283721,0.4191259431446992,0.1452185142138252,0.1452185142138252,0.1452185142138252,0.1452185142138252
3183085f4,3.0,0.037002116,0.2861768,0.26557007,0.21529977,0.19595127,0.034941155,0.118724555,0.19823731,0.16085605,0.48724088,0.14370939,0.06564955,0.25736126,0.2503735,0.2829063,0.1424636167886667,0.1605519896316294,0.1629179658550081,0.210702305246208,0.3233641224784876,0.4603190801737424,0.1349202299565643,0.1349202299565643,0.1349202299565643,0.1349202299565643
31926dd6d,1.0,0.03273167,0.34623808,0.31683925,0.175572,0.12861905,0.027352164,0.48110119,0.3344529,0.13567984,0.02141393,0.05599599,0.092141636,0.28849688,0.3271094,0.23625605,0.1602128555259227,0.3278013704985594,0.2704361651324384,0.1450555324552243,0.096494076387855,0.4629263219081564,0.1342684195229609,0.1342684195229609,0.1342684195229609,0.1342684195229609
31a2e04d7,2.0,0.012844704,0.13218538,0.21379775,0.2867125,0.35445958,0.008282983,0.048852965,0.17547041,0.19357811,0.5738156,0.07218345,0.011568411,0.045753956,0.11233344,0.7581607,0.1083951465715366,0.2248468256605154,0.3149435757290903,0.2100719945379799,0.1417424575008776,0.4279680930015657,0.1430079767496085,0.1430079767496085,0.1430079767496085,0.1430079767496085
31ac53fd2,3.0,0.026778536,0.2398296,0.30190566,0.27611053,0.15537572,0.0061234813,0.06824181,0.48662606,0.43249205,0.0065165097,0.07565657,0.5573408,0.15915781,0.10012595,0.107718855,0.1489881929771561,0.3095212138107418,0.2811837317937042,0.164671247395792,0.0956356140226058,0.4552129877914339,0.1361967530521415,0.1361967530521415,0.1361967530521415,0.1361967530521415
31c2215c1,2.0,0.0053140884,0.053718008,0.09463659,0.19544545,0.6508859,0.005321004,0.03098355,0.2163856,0.36501476,0.3822951,0.09719806,0.09623194,0.2495508,0.24000043,0.31701878,0.0857817277985171,0.2310707220195918,0.2406743548879962,0.282301011834831,0.1601721834590637,0.3993392969873508,0.1501651757531623,0.1501651757531623,0.1501651757531623,0.1501651757531623
31d921827,3.0,0.027835675,0.22992885,0.22971566,0.22666344,0.2858563,0.021873483,0.25491977,0.27924123,0.16724731,0.2767182,0.07567728,0.02618851,0.089677215,0.345556,0.46290097,0.1312026267731644,0.2267847256813871,0.2506573382769886,0.2293003671009755,0.1620549421674842,0.4314492481148092,0.1421376879712977,0.1421376879712977,0.1421376879712977,0.1421376879712977
31da37bc0,4.0,0.017680733,0.17086132,0.23237199,0.30467737,0.2744086,0.00684439,0.035420056,0.20774144,0.32315674,0.42683735,0.112104975,0.06786066,0.124611236,0.25908646,0.4363366,0.0716238580864115,0.1018201599007168,0.1827452157913379,0.3318013962807631,0.3120093699407705,0.3750360887921995,0.1562409778019501,0.1562409778019501,0.1562409778019501,0.1562409778019501
31eb7b312,3.0,0.031789128,0.22531082,0.21405998,0.22294152,0.30589855,0.081319235,0.33575508,0.14346418,0.08199321,0.3574683,0.17675294,0.11209926,0.25945416,0.26846528,0.18322834,0.125374992687194,0.2800872904972241,0.1916954847960494,0.1617998818274059,0.2410423501921263,0.4237250797547596,0.1440687300613101,0.1440687300613101,0.1440687300613101,0.1440687300613101
31f59daf4,1.0,0.013875962,0.28723896,0.3742941,0.27997187,0.044619147,0.010661531,0.46657273,0.2799017,0.23525874,0.0076053212,0.06726846,0.22349189,0.41388413,0.20969509,0.08566041,0.1113350604378077,0.2275606163308674,0.203043040685949,0.2013054426284816,0.2567558399168939,0.4372614255567103,0.1406846436108224,0.1406846436108224,0.1406846436108224,0.1406846436108224
321d04634,4.0,0.009410209,0.18073829,0.20352629,0.25310948,0.35321578,0.014107034,0.16105777,0.12422072,0.08470864,0.6159058,0.0801794,0.29312602,0.31901658,0.19137432,0.11630368,0.1062215873623167,0.2641364001227929,0.199189621288381,0.1981004295845767,0.2323519616419325,0.424489949359041,0.1438775126602397,0.1438775126602397,0.1438775126602397,0.1438775126602397
32387ac37,4.0,0.009405034,0.081775635,0.14275925,0.22032207,0.54573804,0.00493967,0.034779213,0.1898576,0.27709392,0.49332958,0.102171004,0.020766722,0.09289831,0.12264846,0.66151553,0.0952284500812293,0.127019221637591,0.1971904142060067,0.2218686295125665,0.3586932845626064,0.4076698888219287,0.1480825277945178,0.1480825277945178,0.1480825277945178,0.1480825277945178
324266c95,2.0,0.022076448,0.23505189,0.3043212,0.2975507,0.14099976,0.014728302,0.26547748,0.370024,0.2647336,0.08503662,0.06606671,0.14524312,0.26771757,0.18087275,0.3400998,0.1239651416215606,0.2179817359324013,0.2506768114407215,0.2136912502844388,0.1936850607208776,0.4544658242229967,0.1363835439442508,0.1363835439442508,0.1363835439442508,0.1363835439442508
325d0e364,1.0,0.012204827,0.21367218,0.25538924,0.33692306,0.18181069,0.00617461,0.3195966,0.4058815,0.24626309,0.022084238,0.101537906,0.09524059,0.16424993,0.24658841,0.39238316,0.0862350566244161,0.2819837379090903,0.1951250607199939,0.2025365256811169,0.2341196190653827,0.3902672146731287,0.1524331963317178,0.1524331963317178,0.1524331963317178,0.1524331963317178
326355730,2.0,0.010203321,0.15088119,0.44060674,0.35556406,0.042744756,0.0032895561,0.0633942,0.50341326,0.4241266,0.005776391,0.1567371,0.08558005,0.21858966,0.46151325,0.07757985,0.0839942782090811,0.2111764356144528,0.3613957497873576,0.2251346889249856,0.1182988474641227,0.3902791471816581,0.1524302132045854,0.1524302132045854,0.1524302132045854,0.1524302132045854
3264fe773,2.0,0.026409116,0.20316072,0.25200802,0.2655566,0.25286555,0.050404735,0.109612554,0.118547045,0.10664689,0.6147888,0.08913784,0.05333721,0.21009186,0.1705326,0.47690055,0.1395507978391365,0.1761554314283329,0.1822813239992639,0.2540008554188903,0.2480115913143762,0.4429160595567966,0.1392709851108008,0.1392709851108008,0.1392709851108008,0.1392709851108008
3268dcfd0,3.0,0.01918099,0.20368147,0.29548556,0.30116796,0.18048401,0.01020409,0.12632196,0.42233777,0.33129475,0.1098414,0.108795255,0.08685567,0.10247434,0.22846209,0.4734126,0.1187580132268348,0.16547955959438,0.2347781009380662,0.2125573915549057,0.2684269346858131,0.4230224265710967,0.1442443933572258,0.1442443933572258,0.1442443933572258,0.1442443933572258
326c9c979,3.0,0.027209323,0.2819631,0.23709658,0.24335468,0.21037634,0.0064105988,0.38096976,0.37433475,0.21828745,0.019997407,0.0928059,0.09085271,0.27871335,0.23343508,0.304193,0.0899644898657563,0.1511632771679127,0.2129006517864903,0.3195170434318225,0.2264545377480181,0.3965750907647988,0.1508562273088003,0.1508562273088003,0.1508562273088003,0.1508562273088003
32acc8a7a,3.0,0.038419154,0.30012462,0.2462918,0.21907242,0.19609202,0.044604372,0.3209817,0.3768868,0.22234939,0.03517771,0.48786303,0.21989262,0.14364983,0.1031644,0.045430053,0.1463261655010944,0.2444761844585286,0.2156150433477306,0.2510074208704469,0.1425751858221994,0.454068525225456,0.136482868693636,0.136482868693636,0.136482868693636,0.136482868693636
32afa462f,4.0,0.027870128,0.32906517,0.27339706,0.20598699,0.16368061,0.01599985,0.18947744,0.25154617,0.17855845,0.36441806,0.105585374,0.09094808,0.22770257,0.3374185,0.23834546,0.1158496033942815,0.2655104090881158,0.1873739488559286,0.1797643661343717,0.2515016725273022,0.4277545783189732,0.1430613554202567,0.1430613554202567,0.1430613554202567,0.1430613554202567
3304185a1,4.0,0.0060187695,0.06637888,0.09137871,0.12783754,0.7083861,0.03986903,0.042243242,0.07960062,0.103290126,0.734997,0.07278779,0.039903898,0.21112041,0.18910854,0.48707938,0.0792925969494495,0.196785906192046,0.2945465472810127,0.2322492448946239,0.1971257046828677,0.3914869941943968,0.1521282514514008,0.1521282514514008,0.1521282514514008,0.1521282514514008
3316a5619,0.0,0.108729444,0.27468845,0.25431293,0.17014897,0.19212018,0.23287183,0.39525428,0.16722874,0.14125347,0.06339166,0.24914199,0.05583592,0.2514027,0.263854,0.1797654,0.4901184860586223,0.1891921304241906,0.1292900706139799,0.1074847518538353,0.0839145610493718,0.5355938031203041,0.1161015492199239,0.1161015492199239,0.1161015492199239,0.1161015492199239
3335796f3,3.0,0.019413207,0.23793358,0.31606504,0.2896748,0.13691336,0.048460986,0.32999006,0.18380967,0.104052305,0.33368698,0.05689165,0.3348255,0.08304,0.23627034,0.28897253,0.172592492721539,0.2075607446770491,0.2367733758218043,0.1675315720871585,0.2155418146924488,0.4862360718517002,0.1284409820370749,0.1284409820370749,0.1284409820370749,0.1284409820370749
33752346b,2.0,0.015960932,0.2731676,0.36496618,0.25673234,0.08917293,0.0036533298,0.12926807,0.48610297,0.37532678,0.005648807,0.1401239,0.0705857,0.23971562,0.30230385,0.24727099,0.1184044629025814,0.2629032868546368,0.2013267424182222,0.1979052280070454,0.219460279817514,0.4236200845377812,0.1440949788655547,0.1440949788655547,0.1440949788655547,0.1440949788655547
339a623c4,4.0,0.025455061,0.20190096,0.24145636,0.22118494,0.3100027,0.0066085095,0.03660585,0.05157335,0.055015206,0.8501971,0.12486469,0.14671963,0.35462305,0.27628863,0.097504,0.1211832451041494,0.251951822558024,0.2074150249881535,0.2005937279833777,0.2188561793662953,0.4301445173549327,0.1424638706612668,0.1424638706612668,0.1424638706612668,0.1424638706612668
33a9dff78,2.0,0.013633444,0.094372965,0.25516304,0.34036836,0.29646212,0.009560737,0.010448002,0.039247103,0.07851719,0.8622271,0.07872621,0.06276601,0.27451324,0.36598676,0.2180078,0.0888532966766879,0.2012397013431494,0.2899254581396431,0.2694640092900541,0.1505175345504653,0.3884158926371232,0.1528960268407192,0.1528960268407192,0.1528960268407192,0.1528960268407192
33aa18b41,1.0,0.05664523,0.3137873,0.2556131,0.17326386,0.20069046,0.041788578,0.56272006,0.24681167,0.13377716,0.014902571,0.08099631,0.2869291,0.26123595,0.22359021,0.1472484,0.2041393462836756,0.2637567652555501,0.220108660573879,0.1544936119078914,0.1575016159790037,0.4804735723963193,0.1298816069009201,0.1298816069009201,0.1298816069009201,0.1298816069009201
33dc6b53a,4.0,0.035849523,0.249467,0.2245122,0.1897533,0.300418,0.036969207,0.21636368,0.20757847,0.1350983,0.40399045,0.17302418,0.2809797,0.22742766,0.103984244,0.21458422,0.2480917165274946,0.2042463083412546,0.2071021147414233,0.1926594494783857,0.1479004109114416,0.4987663819395416,0.1253084045151146,0.1253084045151146,0.1253084045151146,0.1253084045151146
33dda6165,4.0,0.011491218,0.17728649,0.17867905,0.29647243,0.3360709,0.0041505247,0.035649594,0.18251967,0.2803908,0.49728936,0.08272371,0.072619006,0.18121532,0.46974996,0.19369198,0.0941224690427939,0.2044499277132741,0.2875767318525529,0.2346408692136985,0.1792100021776804,0.4135616444462705,0.1466095888884323,0.1466095888884323,0.1466095888884323,0.1466095888884323
33ddc2011,4.0,0.021824295,0.20577195,0.2612672,0.27062365,0.24051294,0.028371524,0.17389506,0.27146035,0.19619985,0.33007318,0.11002212,0.041232888,0.1263953,0.1269946,0.5953551,0.1361945198411933,0.1636858285709926,0.1795411444642856,0.1546597731471252,0.3659187339764033,0.4594830720554588,0.1351292319861353,0.1351292319861353,0.1351292319861353,0.1351292319861353
34090e9d6,3.0,0.013746241,0.09921,0.15835728,0.20647222,0.5222143,0.013455723,0.070234716,0.17817046,0.19958359,0.5385555,0.069417015,0.029197525,0.18310544,0.3821684,0.33611163,0.089390453009293,0.1772789667369126,0.3230876784523104,0.2497889772066452,0.1604539245948385,0.3869688122981307,0.1532577969254673,0.1532577969254673,0.1532577969254673,0.1532577969254673
34221a4f8,1.0,0.042017933,0.3292254,0.30766943,0.18151273,0.13957447,0.036768004,0.43964547,0.27701426,0.1321366,0.11443566,0.09836708,0.09142973,0.1660031,0.48862544,0.1555747,0.2506511066990272,0.2662523387396968,0.1989285152414842,0.17100196712491,0.1131660721948817,0.5124307862507302,0.1218923034373174,0.1218923034373174,0.1218923034373174,0.1218923034373174
343c1f526,3.0,0.015916705,0.21054341,0.27030915,0.32354409,0.1796867,0.00800527,0.25682396,0.33872327,0.36886033,0.027587146,0.06363018,0.03235266,0.05313256,0.037020132,0.81386447,0.1145038885927126,0.2988302552255912,0.2402803845175385,0.2267321921963293,0.1196532794678283,0.4368092261011443,0.1407976934747139,0.1407976934747139,0.1407976934747139,0.1407976934747139
344b9632c,2.0,0.041908626,0.20242335,0.205871,0.18839303,0.36140403,0.023564508,0.048033506,0.05543689,0.058608655,0.8143564,0.44182017,0.12218087,0.06361916,0.15799803,0.21438177,0.1409829071242026,0.1781129228385466,0.1813941022923919,0.1448694465449264,0.3546406211999324,0.4669840122150628,0.1332539969462343,0.1332539969462343,0.1332539969462343,0.1332539969462343
34884c9fc,4.0,0.02736173,0.31038067,0.1768568,0.21284752,0.2725533,0.013512501,0.31345508,0.36647257,0.29403272,0.012527117,0.25553995,0.4510974,0.15997432,0.08471006,0.048678167,0.1756288951714911,0.2985834474011628,0.1974758310415706,0.1649293219265013,0.1633825044592741,0.4966947791802752,0.1258263052049312,0.1258263052049312,0.1258263052049312,0.1258263052049312
34c4e74a9,1.0,0.011595024,0.16043982,0.29683754,0.39738935,0.13373825,0.010814324,0.106322184,0.20193474,0.20527719,0.4756515,0.075082146,0.21119088,0.23294094,0.23669589,0.2440902,0.1198322634513239,0.1239518265151311,0.1325621613434472,0.143464509188795,0.4801892395013027,0.4348324869227919,0.141291878269302,0.141291878269302,0.141291878269302,0.141291878269302
34dc86aae,1.0,0.009982886,0.09162821,0.13109343,0.18872815,0.5785674,0.00919597,0.091520846,0.27451348,0.2799959,0.34477377,0.05950463,0.10445938,0.4895448,0.21707514,0.12941596,0.100926006286664,0.1204768899637763,0.1956025806000955,0.21833144436199,0.3646630787874739,0.396017018640018,0.1509957453399955,0.1509957453399955,0.1509957453399955,0.1509957453399955
3501d8f4f,4.0,0.04038982,0.22203735,0.21604013,0.19608337,0.3254493,0.06097499,0.20153259,0.2997785,0.20837958,0.22933438,0.057253208,0.029380428,0.23315398,0.36196923,0.31824315,0.1411524702195041,0.1781916274380506,0.1408628362901983,0.1836778775157494,0.3561151885364974,0.4645872955771719,0.133853176105707,0.133853176105707,0.133853176105707,0.133853176105707
35178a75a,2.0,0.029005826,0.2690416,0.25809523,0.27208582,0.17177153,0.014342584,0.3890793,0.3572578,0.22324722,0.016073087,0.17094193,0.10039108,0.26339862,0.2405843,0.22468401,0.1153873718134142,0.1405722517366814,0.1826979146591965,0.2752015551732609,0.2861409066174468,0.4339879464402936,0.1415030133899266,0.1415030133899266,0.1415030133899266,0.1415030133899266
351f3746c,1.0,0.028420368,0.24421544,0.2603971,0.25692847,0.21003857,0.021776397,0.051486745,0.054447535,0.056740925,0.81554836,0.3836402,0.0669276,0.2010076,0.15747444,0.19095011,0.1096909149484043,0.263935211597866,0.2369771204000689,0.2301787801810661,0.1592179728725946,0.4223951022882904,0.1444012244279274,0.1444012244279274,0.1444012244279274,0.1444012244279274
3525855b3,4.0,0.03673052,0.1763158,0.2195662,0.22189032,0.3454972,0.027377998,0.34302342,0.3837102,0.19417508,0.05171326,0.2,0.2,0.2,0.2,0.2,0.1860318273585954,0.1809228821704546,0.1388091821132626,0.1526851263592779,0.3415509819984092,0.4481400641539903,0.1379649839615024,0.1379649839615024,0.1379649839615024,0.1379649839615024
355e3bdc5,2.0,0.007069193,0.089303456,0.10260887,0.13180882,0.66920966,0.011112713,0.08265175,0.09892637,0.07776474,0.7295444,0.08039272,0.05096367,0.16509616,0.5267923,0.17675513,0.1352786701122613,0.2351594111830333,0.2355556159343486,0.1693886628458815,0.2246176399244751,0.4280314495275977,0.1429921376181005,0.1429921376181005,0.1429921376181005,0.1429921376181005
356d41ee2,4.0,0.035844076,0.26706898,0.2403856,0.19154258,0.2651588,0.05511955,0.38125336,0.23359407,0.12286603,0.20716703,0.07876746,0.04749577,0.20089437,0.26672724,0.40611514,0.162291952778601,0.2126240344093213,0.1763459648964309,0.1484465112518668,0.3002915366637798,0.4618351493020757,0.134541212674481,0.134541212674481,0.134541212674481,0.134541212674481
35907f15e,2.0,0.022743577,0.26695555,0.33341032,0.2548014,0.12208915,0.0087595675,0.16452728,0.5089642,0.3117708,0.005978143,0.034823194,0.054748926,0.2088348,0.56028265,0.14131045,0.1340758848193562,0.2441462620523606,0.2255932058539952,0.1975886555212212,0.1985959917530665,0.4337746565218808,0.1415563358695298,0.1415563358695298,0.1415563358695298,0.1415563358695298
359dd0b52,2.0,0.028545316,0.17528239,0.20756564,0.22439668,0.36421004,0.009279276,0.21459152,0.44596136,0.2812686,0.04889931,0.17399698,0.12262036,0.14456809,0.44236863,0.11644589,0.1758854921179536,0.2130642069829171,0.2270118979269315,0.1609396585720509,0.2230987444001467,0.4750005255349712,0.1312498686162572,0.1312498686162572,0.1312498686162572,0.1312498686162572
35bbdb5fd,1.0,0.018354496,0.27398804,0.22884046,0.2353184,0.24349858,0.04221203,0.45546052,0.19269124,0.10373949,0.20589675,0.077775724,0.058581736,0.27977362,0.42547703,0.15839186,0.0888701076286644,0.2807158476315493,0.2916669623060332,0.2240621169991537,0.1146849654345992,0.3814650787629999,0.15463373030925,0.15463373030925,0.15463373030925,0.15463373030925
35ce89b5c,2.0,0.021172764,0.26169598,0.36149418,0.24960726,0.10602979,0.00892183,0.112637304,0.37377316,0.27960196,0.22506577,0.06738433,0.22056575,0.28861067,0.27692384,0.14651541,0.1345291151320798,0.2463354976424986,0.2346243831063396,0.2019063129682164,0.1826046911508655,0.4285869046539917,0.142853273836502,0.142853273836502,0.142853273836502,0.142853273836502
35f9818a7,4.0,0.042216532,0.21439163,0.20243078,0.18580367,0.35515735,0.11255381,0.19067605,0.17037436,0.13317834,0.3932174,0.113426864,0.12686518,0.22713293,0.33491257,0.19766243,0.0999357780341322,0.1354496274141438,0.156387680547967,0.1993135270903318,0.4089133869134251,0.4252410321950111,0.1436897419512472,0.1436897419512472,0.1436897419512472,0.1436897419512472
36010cec4,3.0,0.012748754,0.17992505,0.2231874,0.32420433,0.25993443,0.010933473,0.13540837,0.4001593,0.37399387,0.079505004,0.083805434,0.11126267,0.25225767,0.22910228,0.32357195,0.242674129510192,0.17147344840015,0.1608812722691703,0.2906005662777874,0.1343705835427001,0.4871429466197253,0.1282142633450686,0.1282142633450686,0.1282142633450686,0.1282142633450686
3613869b2,2.0,0.045093425,0.3177077,0.26756042,0.20499985,0.16463862,0.037342448,0.26201022,0.36730137,0.21884133,0.11450469,0.04554322,0.039626643,0.21120757,0.22071406,0.48290843,0.12684328270056,0.2249060713155471,0.1781472022522241,0.1806599449793986,0.28944349875227,0.4366168176994113,0.1408457955751471,0.1408457955751471,0.1408457955751471,0.1408457955751471
3625dd7cf,4.0,0.013488039,0.17263517,0.2701161,0.35229632,0.19146438,0.004254362,0.16874862,0.4246871,0.36225447,0.04005553,0.18244684,0.64801884,0.07197369,0.07393587,0.023624681,0.1221963844225563,0.1662485789023916,0.2299345958424362,0.2546256875894479,0.2269947532431679,0.4236884891003383,0.1440778777249154,0.1440778777249154,0.1440778777249154,0.1440778777249154
364e3ac89,4.0,0.01163867,0.09603894,0.1373426,0.16922373,0.5857561,0.013143187,0.028204095,0.035297114,0.0474605,0.875895,0.16975395,0.13027225,0.15114671,0.22046076,0.32836634,0.1239384101330528,0.1005501826347955,0.1275338438702876,0.1440910981275192,0.5038864652343447,0.4583389158241621,0.1354152710439594,0.1354152710439594,0.1354152710439594,0.1354152710439594
3653c9384,2.0,0.026021741,0.22184421,0.24378951,0.23380338,0.27454114,0.079908,0.21803829,0.15050882,0.113360174,0.4381848,0.08260775,0.06524848,0.2549706,0.21673442,0.38043877,0.1180208135921891,0.1372569210005699,0.1434619056222872,0.141564657059257,0.4596957027256965,0.4354713867202496,0.1411321533199376,0.1411321533199376,0.1411321533199376,0.1411321533199376
365f29337,2.0,0.024638878,0.33987045,0.31031957,0.21208304,0.11308808,0.010081707,0.08245347,0.36170012,0.4398843,0.10588035,0.094782,0.050486032,0.1621177,0.20844296,0.48417136,0.1121795017551038,0.2366866874818119,0.1976918164960796,0.1703088416665806,0.2831331526004239,0.4388980049794745,0.1402754987551313,0.1402754987551313,0.1402754987551313,0.1402754987551313
36681852f,1.0,0.020605415,0.14775221,0.14446758,0.15129444,0.5358803,0.013728682,0.0144919455,0.009209125,0.010880363,0.95168984,0.4836042,0.17987336,0.20852944,0.07971447,0.048278484,0.1624842615622764,0.2863613967439616,0.1612879993655238,0.1772414185607666,0.2126249237674714,0.4525069852703082,0.1368732536824229,0.1368732536824229,0.1368732536824229,0.1368732536824229
366a4544f,2.0,0.04071358,0.30364668,0.24756905,0.18301918,0.22505152,0.036757775,0.5077606,0.2556601,0.11988128,0.07994021,0.09587483,0.09661241,0.18090864,0.2424546,0.3841495,0.1162883546619857,0.1657467942367428,0.1578385800008388,0.2001952592827456,0.359931011817687,0.4329193155041701,0.1417701711239574,0.1417701711239574,0.1417701711239574,0.1417701711239574
369197890,2.0,0.017341278,0.2495891,0.28878564,0.29578146,0.14850253,0.01531083,0.3946407,0.3690266,0.17794453,0.043077324,0.10072695,0.20981771,0.16397567,0.20505738,0.32042232,0.1585520459154969,0.3270410396460496,0.2402389301510726,0.1570694845175216,0.1170984997698592,0.4537629481087167,0.1365592629728208,0.1365592629728208,0.1365592629728208,0.1365592629728208
36a9087d7,2.0,0.042951617,0.25507596,0.3733564,0.25035793,0.07825808,0.016512042,0.5383851,0.25346565,0.12400805,0.06762914,0.083725795,0.1541834,0.18253593,0.2755335,0.30402136,0.1314396729529291,0.2420392568687862,0.1998461713141792,0.1825367694276853,0.24413812943642,0.4390715013834358,0.140232124654141,0.140232124654141,0.140232124654141,0.140232124654141
36b7411f9,1.0,0.021762129,0.20639697,0.22199637,0.24304327,0.30680126,0.022225022,0.21761383,0.39991745,0.31358415,0.046659585,0.06668916,0.077948496,0.15606676,0.32443127,0.37486434,0.1122185070610773,0.201290483411109,0.1743758253527736,0.2068315315707192,0.3052836526043208,0.4234914454983087,0.1441271386254228,0.1441271386254228,0.1441271386254228,0.1441271386254228
36bec0c95,3.0,0.022192268,0.3145598,0.32215342,0.2324225,0.10867203,0.009993118,0.3500614,0.3731205,0.22196369,0.044861328,0.071639165,0.023972696,0.20603344,0.39762494,0.3007298,0.1325165211573628,0.1630675275066863,0.1938122485130109,0.1767372723094026,0.3338664305135373,0.4350683943126446,0.1412329014218388,0.1412329014218388,0.1412329014218388,0.1412329014218388
36c4871dc,4.0,0.019149244,0.262797,0.23448941,0.27727264,0.20629165,0.011785886,0.47397324,0.25702322,0.14895616,0.10826142,0.073980495,0.12158076,0.33746198,0.25703484,0.20994198,0.1208936135210344,0.3103783662881282,0.2304033359135801,0.2161054876142882,0.1222191966629688,0.4515950097745175,0.1371012475563706,0.1371012475563706,0.1371012475563706,0.1371012475563706
36d764abf,1.0,0.020075375,0.20219892,0.22359057,0.3083181,0.24581699,0.011784094,0.23442192,0.40157458,0.2928967,0.05932269,0.4283047,0.15024704,0.16876368,0.14651263,0.1061719,0.1328729727655707,0.2548344052868651,0.2751154991982864,0.1973836985608853,0.1397934241883922,0.4529209069194361,0.1367697732701409,0.1367697732701409,0.1367697732701409,0.1367697732701409
36e1415c8,0.0,0.027893443,0.31343433,0.3164472,0.216797,0.12542795,0.011083303,0.17716958,0.3804846,0.27027804,0.16098443,0.15517844,0.17189623,0.2593132,0.2689493,0.14466283,0.1165691214597692,0.2016842983505014,0.2336897541093067,0.2078260989152577,0.2402307271651648,0.4282002999815594,0.1429499250046101,0.1429499250046101,0.1429499250046101,0.1429499250046101
36e7f8d83,3.0,0.022860195,0.31903917,0.36171198,0.21496736,0.08142128,0.06773618,0.52216536,0.24791467,0.1341355,0.028048377,0.09456612,0.4702682,0.22947036,0.10549612,0.10019923,0.1316206077294147,0.2744427076342108,0.2497682249971915,0.2480664646031059,0.0961019950360771,0.4484973755857151,0.1378756561035712,0.1378756561035712,0.1378756561035712,0.1378756561035712
36edc334e,2.0,0.032597564,0.3116212,0.30770263,0.19767073,0.15040788,0.010723473,0.038756702,0.035669412,0.03073443,0.88411593,0.08309565,0.15465945,0.30790976,0.22873332,0.22560182,0.0980717073789572,0.3741294585763119,0.2730304735504338,0.1704502231050718,0.0843181373892252,0.4425738892898225,0.1393565276775443,0.1393565276775443,0.1393565276775443,0.1393565276775443
36f7fbe5a,4.0,0.0064738747,0.09104966,0.06418235,0.08110228,0.75719184,0.044973135,0.056134075,0.040567566,0.034512553,0.8238127,0.065690294,0.27327767,0.31440246,0.27489033,0.07173918,0.1465282253720363,0.210340221070081,0.2017279954162748,0.1869037063401144,0.2544998518014932,0.4688499208046909,0.1327875197988272,0.1327875197988272,0.1327875197988272,0.1327875197988272
370d17232,4.0,0.018937906,0.19281168,0.21607845,0.2623035,0.30986843,0.021733036,0.21837567,0.36791998,0.27237868,0.11959269,0.08240356,0.25043538,0.18080069,0.43197468,0.054385703,0.1503148916045801,0.2660357279425544,0.1836242192558812,0.2014861526794682,0.198539008517516,0.4502516696557127,0.1374370825860718,0.1374370825860718,0.1374370825860718,0.1374370825860718
370d9c1ba,4.0,0.020929838,0.23272315,0.29104435,0.2585049,0.19679777,0.01358331,0.062872544,0.48659027,0.42428777,0.012666094,0.048325118,0.022586942,0.09007955,0.14634153,0.6926669,0.1194961491564446,0.1420876633494542,0.1536927980432012,0.184884548246227,0.3998388412046729,0.4189988835451294,0.1452502791137176,0.1452502791137176,0.1452502791137176,0.1452502791137176
3711579ed,2.0,0.019234799,0.24472596,0.26235434,0.27460772,0.1990772,0.013426959,0.26876956,0.34347636,0.21188791,0.16243929,0.0697103,0.25844932,0.32648134,0.18576762,0.15959138,0.0946781311046572,0.1737303153222906,0.3128070864902986,0.2198399201265092,0.1989445469562442,0.4039686967027255,0.1490078258243186,0.1490078258243186,0.1490078258243186,0.1490078258243186
373b98352,3.0,0.007511865,0.062805705,0.11435908,0.16824158,0.64708173,0.004357795,0.02004432,0.07775745,0.116847016,0.78099346,0.17063381,0.18455544,0.25643325,0.19976224,0.18861522,0.1042326395691587,0.1489864152459956,0.1732816404232244,0.2286048625237909,0.3448944422378303,0.4230324009782322,0.1442418997554419,0.1442418997554419,0.1442418997554419,0.1442418997554419
